Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,287.410004,290.570007,286.0,286.049988,283.460938,252900
2015-01-02,288.619995,288.929993,282.410004,285.369995,282.787109,356500
2015-01-05,286.579987,288.179993,279.98999,281.399994,278.853027,293500
2015-01-06,282.0,283.040009,273.109985,277.820007,275.30545,482300
2015-01-07,280.589996,281.769989,278.399994,279.950012,277.416168,302100
2015-01-08,284.570007,288.130005,282.980011,287.929993,285.323944,361900
2015-01-09,287.929993,291.25,286.5,290.75,288.118439,382600
2015-01-12,290.660004,291.76001,289.619995,291.359985,288.72287,596300
2015-01-13,293.190002,296.920013,284.829987,287.549988,284.947357,485500
2015-01-14,285.920013,287.820007,279.26001,281.369995,278.82330299999995,615500
2015-01-15,281.950012,286.980011,279.25,279.649994,277.118896,342300
2015-01-16,279.709991,290.0,279.040009,289.549988,286.92929100000003,440100
2015-01-20,289.609985,293.839996,286.209991,293.27999900000003,290.625519,371300
2015-01-21,293.269989,297.089996,292.209991,294.920013,292.250671,542400
2015-01-22,295.0,295.48999,289.910004,294.429993,291.765106,485200
2015-01-23,294.350006,300.0,292.230011,298.540009,295.837891,428700
2015-01-26,297.359985,301.179993,295.459991,300.649994,297.928833,431700
2015-01-27,297.959991,299.450012,293.809998,294.75,292.082184,351200
2015-01-28,297.649994,297.679993,289.880005,290.100006,287.474335,304000
2015-01-29,289.709991,292.929993,286.149994,292.929993,290.278687,327900
2015-01-30,290.609985,292.790009,288.02999900000003,288.829987,286.21578999999997,397300
2015-02-02,289.339996,291.75,281.48999,291.519989,288.88140899999996,507200
2015-02-03,292.850006,295.549988,290.619995,295.27999900000003,292.60742200000004,365000
2015-02-04,293.790009,295.589996,287.899994,292.320007,289.674194,854700
2015-02-05,288.850006,289.730011,268.929993,279.730011,277.19818100000003,1853200
2015-02-06,279.179993,279.869995,273.290009,274.410004,271.9263,730600
2015-02-09,273.929993,275.959991,271.670013,273.119995,270.64797999999996,685000
2015-02-10,276.450012,280.22000099999997,275.320007,279.440002,276.910797,606400
